marital,word,n,tf,idf,tf_idf
divorced,feral,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,festival,2,1.4449822989668376e-4,0,0
divorced,fifteen,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,fifty,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,flight,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,force,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,forever,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,form,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,forsythia,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,fortune,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,freind,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,friendship,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,frisbee,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,fundraiser,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,funds,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,fur,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,galaxy,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,garlic,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,giggled,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,gitchi,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,glucose,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,golden,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,golf,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,goodness,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,goodwill,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,grabbed,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,grace,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,gratitude,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,groom,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,grown,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,guardians,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,gum,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,hamburger,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,hate,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,hawaii,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,hay,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,healthier,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,heat,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,hesitation,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,highly,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,highway,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,hives,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,holy,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,hometown,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,hop,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,horrible,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,housework,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,hundred,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,hunt,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,imaginary,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,implement,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,independent,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,individual,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,info,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,ingredients,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,inside,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,intend,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,interact,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,investment,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,involved,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,judge,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,june,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,karen,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,kidney,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,killed,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,kindergarten,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,kitty,2,1.4449822989668376e-4,0,0
divorced,kroger,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,landlord,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,laptop,2,1.4449822989668376e-4,0,0
divorced,lavender,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,lead,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,lease,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,lesson,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,license,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,lipsticks,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,lit,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,litter,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,lottery,2,1.4449822989668376e-4,0,0
divorced,lover,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,luck,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,lucky,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,magazine,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,manner,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,market,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,mcdonalds,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,measures,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,meatloaf,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,medicine,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,melted,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,mentioned,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,mic,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,michigan,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,microbiome,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,ministry,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,minor,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,mirror,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,mommy,2,1.4449822989668376e-4,0,0
divorced,monetary,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,mouth,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,mushrooms,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,mustang,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,nap,2,1.4449822989668376e-4,0,0
divorced,ncaa,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,necklace,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,nervous,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,nest,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,north,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,notification,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,nursing,2,1.4449822989668376e-4,0,0
divorced,nyc,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,occasion,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,occurred,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,oil,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,onesie,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,onion,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,operation,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,orange,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,originally,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,orlando,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,outing,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,overcome,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,overdue,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,overheated,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,overwhelmed,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,parade,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,paralysis,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,paris,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,path,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,patient,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,paw,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,payday,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,peanut,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,perspective,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,pesto,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,photographs,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,pickup,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,pile,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,pin,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,pink,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,placing,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,poker,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,pollen,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,poop,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,pray,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,prize,2,1.4449822989668376e-4,0,0
divorced,protein,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,pub,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,pug,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,pup,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,purpose,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,purse,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,quarter,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,questions,2,1.4449822989668376e-4,0,0
divorced,quicker,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,quiet,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,rabbit,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,rachael,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,rail,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,random,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,rate,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,reality,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,reblog,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,recall,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,recharge,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,record,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,referral,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,reflect,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,regain,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,released,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,research,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,reset,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,reunited,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,reveal,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,river,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,rocky,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,roku,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,role,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,salon,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,scenery,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,science,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,scooter,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,secretary,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,seller,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,semi,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,sense,2,1.4449822989668376e-4,0,0
divorced,settled,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,setup,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,severe,2,1.4449822989668376e-4,0,0
divorced,sewing,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,shake,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,shining,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,shirt,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,shooting,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,shot,2,1.4449822989668376e-4,0,0
divorced,sight,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,simple,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,singer,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,sirius,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,sis,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,slice,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,slot,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,smart,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,smoking,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,smoothly,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,snack,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,snowy,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,soccer,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,social,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,solar,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,sold,2,1.4449822989668376e-4,0,0
divorced,solved,2,1.4449822989668376e-4,0,0
divorced,space,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,speech,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,spirits,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,splash,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,sports,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,spotless,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,spreadsheet,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,stability,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,stairs,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,stall,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,stare,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,stating,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,stove,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,strawberry,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,stray,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,stream,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,streamer,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,street,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,stretch,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,stuck,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,stuffed,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,substantial,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,suffering,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,suggested,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,sum,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,sunset,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,sunshine,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,supermarket,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,supervisor,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,supper,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,supplement,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,sweden,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,sweepstakes,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,swimsuit,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,syndrome,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,tag,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,tail,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,talent,2,1.4449822989668376e-4,0,0
divorced,tasty,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,taxseason,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,teenage,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,teeth,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,terrible,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,tessa,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,texas,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,theater,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,thoughtful,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,thunderstorm,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,tie,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,till,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,tiny,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,tissue,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,title,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,toast,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,toll,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,tomato,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,tough,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,tournament,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,toy,2,1.4449822989668376e-4,0,0
divorced,track,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,trade,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,trader,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,tradition,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,trapped,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,trash,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,tremendous,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,trouble,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,tulips,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,turkey,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,twin,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,ultrasound,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,unannounced,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,understand,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,unhealthy,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,unique,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,uplifting,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,utility,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,valentines,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,vanilla,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,vegan,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,vegas,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,vegetarian,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,verbal,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,veteran,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,view,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,voted,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,waltons,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,warmer,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,warning,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,washer,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,welcomed,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,werent,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,whats,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,wheels,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,wildlife,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,wind,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,witnessed,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,women,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,wont,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,workout,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,worse,2,1.4449822989668376e-4,0.9162907318741551,1.3240238882655228e-4
divorced,written,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,xm,2,1.4449822989668376e-4,1.6094379124341003,2.325609294753414e-4
divorced,yearold,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,yoga,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
divorced,york,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,youll,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,youtube,2,1.4449822989668376e-4,0.22314355131420976,3.2243848177763134e-5
divorced,yum,2,1.4449822989668376e-4,0.5108256237659907,7.381339842005501e-5
married,aashwin,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,abc,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,aboard,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,abodes,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,abruptly,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,abs,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,abstained,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,abstract,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,academy,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,access,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,accommodation,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,accused,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,acquaintance,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,adams,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,adjacent,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,agency,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,agonizing,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,agreeable,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,agricultural,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
